spol,spol_starša,izob_matere,izob_očeta,število,izpolnjeval,vključen,status_matere,status_očeta,jezik,OPP,drugo,age_in_months,starost_vkljucitev,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,"Nesmiselen vprašalnik za starše otrok, ki že obiskujejo šolo!??",82.0,13.0,2.0,0.875,1.4285714285714286,0.6,1.0,0.0,0.5,-0.8333333333333334,2.0,1.5833333333333333
ženski,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,/,86.0,11.0,1.8571428571428572,1.125,1.5714285714285714,1.6,2.0,1.75,1.0,1.8333333333333333,1.5714285714285714,1.6666666666666667
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,"Menim, da so vrtčevske skupine preštevilčne oz. da bi moralo biti tudi v starostnem obdobju 3-6 let v skupino vključenih manjše število otrok, saj bi vzgojiteljice in vzgojitelji na ta način lažje vplivali na celostni razvoj predšolskih otrok.",81.0,36.0,1.1428571428571428,1.375,1.4285714285714286,1.6,1.625,2.0,1.5,1.6666666666666667,0.7142857142857143,0.16666666666666666
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,16.0,1.2857142857142858,0.625,0.14285714285714285,0.8,1.0,0.75,0.75,1.1666666666666667,0.7142857142857143,1.75
moški,moški,srednja šola,zaključen študij (fakulteta),5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,/,82.0,17.752508361204015,1.5714285714285714,1.25,0.8571428571428571,1.0,1.375,1.0,1.0,2.0,1.1428571428571428,1.0833333333333333
moški,ženski,srednja šola,osnovna šola ali manj,6.0,Drugorojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,29.752508361204015,0.7142857142857143,1.0,1.7142857142857142,2.0,1.75,1.25,1.5,1.5,1.1428571428571428,1.0
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Bosanščina,ne,,83.0,17.752508361204015,1.053206106870229,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333
ženski,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,34.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,79.0,11.0,1.5,1.125,1.1428571428571428,1.4,1.25,1.0,-0.25,0.8333333333333334,1.0,1.0833333333333333
ženski,ženski,srednja šola,srednja šola,5.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,17.752508361204015,2.0,2.0,2.0,2.0,2.0,2.0,0.5,1.8333333333333333,2.0,1.9166666666666667
ženski,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,/,82.0,15.0,0.7857142857142857,0.5,0.0,1.0,0.875,0.75,1.0,1.0,0.7142857142857143,0.9166666666666666
ženski,ženski,zaključen študij (fakulteta),magisterij ali doktorat znanosti,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,29.0,2.0,1.625,1.5714285714285714,1.0,1.625,1.0,1.25,1.0,1.0,1.0
ženski,moški,magisterij ali doktorat znanosti,magisterij ali doktorat znanosti,6.0,Tretje ali kasneje rojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,86.0,12.0,1.7857142857142858,0.875,2.0,2.0,1.375,0.0,1.75,0.3333333333333333,0.8571428571428571,1.0833333333333333
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,88.0,19.0,1.8571428571428572,1.875,2.0,1.6,2.0,1.75,1.5,1.6666666666666667,7.0,0.5833333333333334
moški,ženski,zaključen študij (fakulteta),srednja šola,4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,17.0,0.5,0.375,0.7142857142857143,1.0,0.75,1.0,0.75,0.6666666666666666,0.5714285714285714,0.4166666666666667
moški,ženski,srednja šola,srednja šola,2.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,85.0,40.0,2.0,1.875,1.8571428571428572,2.0,2.0,2.0,2.0,1.3333333333333333,2.0,1.75
ženski,ženski,zaključen študij (fakulteta),srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,27.0,1.3571428571428572,0.5,0.7142857142857143,-0.6,0.625,1.25,-0.5,0.3333333333333333,1.2857142857142858,0.75
moški,ženski,srednja šola,srednja šola,3.0,Prvorojenega/edinega otroka,da,zaposlena za krajši delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,100.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
moški,ženski,zaključen študij (fakulteta),srednja šola,3.0,Prvorojenega/edinega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,83.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4285714285714286,1.1666666666666667
moški,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,ni bila zaposlena,zaposlen za polni delovni čas,Slovenščina,ne,,80.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,1.2226473349703886,1.6666666666666667,1.8571428571428572,2.0
moški,ženski,zaključen študij (fakulteta),zaključen študij (fakulteta),4.0,Drugorojenega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,89.0,20.0,1.6428571428571428,1.375,0.7142857142857143,0.2,1.375,1.5,1.25,1.8333333333333333,1.4285714285714286,0.16666666666666666
ženski,ženski,srednja šola,srednja šola,4.0,Drugorojenega otroka,da,"ni bila zaposlena, vendar je iskala zaposlitev",zaposlen za polni delovni čas,Slovenščina,ne,,84.0,11.0,2.0,2.0,2.0,2.0,1.875,2.0,2.0,2.0,2.0,2.0
moški,ženski,srednja šola,srednja šola,4.0,Prvorojenega/edinega otroka,da,zaposlena za polni delovni čas,zaposlen za polni delovni čas,Slovenščina,ne,,82.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
